Date,Open,High,Low,Close,Adj Close,Volume
"Dec 15, 2021",328.61,335.19,324.5,334.65,326.84,"35,381,100"
"Dec 14, 2021",333.22,334.64,324.11,328.34,320.68,"44,438,700"
"Dec 13, 2021",340.68,343.79,339.08,339.4,331.48,"28,899,400"
"Dec 10, 2021",334.98,343,334.79,342.54,334.55,"38,095,700"
"Dec 9, 2021",334.41,336.49,332.12,333.1,325.33,"22,214,200"
"Dec 8, 2021",335.31,335.5,330.8,334.97,327.16,"24,761,000"
"Dec 7, 2021",331.64,335.8,330.1,334.92,327.11,"31,021,900"
"Dec 6, 2021",323.95,327.45,319.23,326.19,318.58,"30,032,600"
"Dec 3, 2021",331.99,332.7,318.03,323.01,315.47,"41,779,300"
"Dec 2, 2021",330.3,333.49,327.8,329.49,321.8,"30,766,000"
"Dec 1, 2021",335.13,339.28,329.39,330.08,322.38,"33,337,600"
"Nov 30, 2021",335.32,337.78,328.99,330.59,322.88,"42,885,600"
"Nov 29, 2021",334.94,339.03,334.74,336.63,328.78,"28,563,500"
"Nov 26, 2021",334.35,337.93,328.12,329.68,321.99,"24,217,200"
"Nov 24, 2021",336.28,338.16,333.91,337.91,330.03,"21,661,300"
"Nov 23, 2021",337.05,339.45,333.56,337.68,329.8,"30,427,600"
"Nov 22, 2021",344.62,349.67,339.55,339.83,331.9,"31,031,100"
"Nov 19, 2021",342.64,345.1,342.2,343.11,335.11,"21,963,400"
"Nov 18, 2021",338.18,342.45,337.12,341.27,333.31,"22,463,500"
"Nov 17, 2021",0.62 Dividend,,,,,
"Nov 17, 2021",338.94,342.19,338,339.12,331.21,"19,053,400"
"Nov 16, 2021",335.68,340.67,335.51,339.51,330.98,"20,886,800"
"Nov 15, 2021",337.54,337.88,334.03,336.07,327.63,"16,723,000"
"Nov 12, 2021",333.92,337.23,333.79,336.72,328.26,"23,831,000"
"Nov 11, 2021",331.25,333.77,330.51,332.43,324.08,"16,849,800"
"Nov 10, 2021",334.57,334.63,329.92,330.8,322.49,"25,500,900"
"Nov 9, 2021",337.11,338.72,334.53,335.95,327.51,"21,307,400"
"Nov 8, 2021",337.3,337.65,334.44,336.99,328.53,"20,897,000"
"Nov 5, 2021",338.51,338.79,334.42,336.06,327.62,"22,570,100"
"Nov 4, 2021",332.89,336.54,329.51,336.44,327.99,"23,992,200"
"Nov 3, 2021",333.9,334.9,330.65,334,325.61,"21,500,100"
"Nov 2, 2021",330.31,333.45,330,333.13,324.76,"26,487,100"
"Nov 1, 2021",331.36,331.49,326.37,329.37,321.1,"27,073,200"
"Oct 29, 2021",324.13,332,323.9,331.62,323.29,"34,766,000"
"Oct 28, 2021",324.33,324.87,321.36,324.35,316.2,"26,297,900"
"Oct 27, 2021",316,326.1,316,323.17,315.05,"52,588,700"
"Oct 26, 2021",311,312.4,308.6,310.11,302.32,"28,107,300"
"Oct 25, 2021",309.36,309.4,306.46,308.13,300.39,"17,554,500"
"Oct 22, 2021",310.4,311.09,307.8,309.16,301.4,"17,449,300"
"Oct 21, 2021",307.17,311.02,306.36,310.76,302.96,"16,918,100"
"Oct 20, 2021",309.21,309.7,306.11,307.41,299.69,"16,537,100"
"Oct 19, 2021",308.35,309.3,307.22,308.23,300.49,"17,682,100"
"Oct 18, 2021",303.57,308.21,302.69,307.29,299.57,"22,729,300"
"Oct 15, 2021",302.34,304.45,300.52,304.21,296.57,"25,384,800"
"Oct 14, 2021",299.21,303.27,297.83,302.75,295.15,"27,262,900"
"Oct 13, 2021",294.91,297.28,293.49,296.31,288.87,"23,416,300"
"Oct 12, 2021",295.34,295.44,292.35,292.88,285.53,"17,974,100"
"Oct 11, 2021",292.92,297.97,292.75,294.23,286.84,"19,298,600"
"Oct 8, 2021",296.22,296.64,293.76,294.85,287.45,"17,685,700"
"Oct 7, 2021",295.18,296.64,293.92,294.85,287.45,"20,430,500"
"Oct 6, 2021",285.78,293.63,285.51,293.11,285.75,"28,002,600"
"Oct 5, 2021",284.05,290.4,284.05,288.76,281.51,"24,993,000"
"Oct 4, 2021",287.4,287.75,280.25,283.11,276,"31,350,700"
"Oct 1, 2021",282.12,289.98,281.29,289.1,281.84,"30,086,300"
"Sep 30, 2021",285.71,287.83,281.62,281.92,274.84,"32,343,600"
"Sep 29, 2021",285.1,286.77,283.01,284,276.87,"26,353,700"
"Sep 28, 2021",289.8,290.78,282.75,283.52,276.4,"43,186,200"
"Sep 27, 2021",296.14,296.47,292.94,294.17,286.78,"23,571,700"
"Sep 24, 2021",298.23,299.8,296.93,299.35,291.83,"14,999,000"
"Sep 23, 2021",298.85,300.9,297.53,299.56,292.04,"18,604,600"
"Sep 22, 2021",296.73,300.22,294.51,298.58,291.08,"26,626,300"
"Sep 21, 2021",295.69,297.54,294.07,294.8,287.4,"22,364,100"
"Sep 20, 2021",296.33,298.72,289.52,294.3,286.91,"38,278,700"
"Sep 17, 2021",304.17,304.5,299.53,299.87,292.34,"41,372,500"
"Sep 16, 2021",303.76,305.31,300.76,305.22,297.56,"19,550,800"
"Sep 15, 2021",303.26,305.32,301.82,304.82,297.17,"28,356,300"
"Sep 14, 2021",299.56,301.39,298.1,299.79,292.26,"21,853,400"
"Sep 13, 2021",297.55,298.54,294.08,296.99,289.53,"23,652,900"
"Sep 10, 2021",298.42,299.92,295.38,295.71,288.28,"19,633,400"
"Sep 9, 2021",300.82,302.14,297,297.25,289.79,"19,927,000"
"Sep 8, 2021",299.78,300.61,297.47,300.21,292.67,"15,046,800"
"Sep 7, 2021",301.01,301.09,298.2,300.18,292.64,"17,180,400"
"Sep 3, 2021",300.99,302.6,300.26,301.14,293.58,"14,747,900"
"Sep 2, 2021",302.2,303.36,300.18,301.15,293.59,"16,285,600"
"Sep 1, 2021",302.87,305.19,301.49,301.83,294.25,"18,983,800"
"Aug 31, 2021",304.42,304.5,301.5,301.88,294.3,"26,285,300"
"Aug 30, 2021",301.12,304.22,301.06,303.59,295.97,"16,348,100"
"Aug 27, 2021",298.99,300.87,296.83,299.72,292.19,"22,605,700"
"Aug 26, 2021",300.99,302.43,298.95,299.09,291.58,"17,666,100"
"Aug 25, 2021",304.3,304.59,300.42,302.01,294.43,"20,006,100"
"Aug 24, 2021",305.02,305.65,302,302.62,295.02,"18,175,800"
"Aug 23, 2021",303.25,305.4,301.85,304.65,297,"22,830,200"
"Aug 20, 2021",299.72,305.84,298.06,304.36,296.72,"40,817,600"
"Aug 19, 2021",288.69,297.47,288.64,296.77,289.32,"29,850,500"
"Aug 18, 2021",0.56 Dividend,,,,,
"Aug 18, 2021",292.04,294.82,290.27,290.73,283.43,"21,813,000"
"Aug 17, 2021",292.39,293.43,291.08,293.08,285.17,"20,075,300"
"Aug 16, 2021",293.19,294.82,290.02,294.6,286.65,"22,507,600"
"Aug 13, 2021",289.48,292.9,289.3,292.85,284.95,"18,249,000"
"Aug 12, 2021",286.63,289.97,286.34,289.81,281.99,"14,561,300"
"Aug 11, 2021",287.21,288.66,285.86,286.95,279.21,"13,955,900"
"Aug 10, 2021",288.8,289.25,285.2,286.44,278.71,"18,616,600"
"Aug 9, 2021",289.75,291.55,287.81,288.33,280.55,"16,117,600"
"Aug 6, 2021",288.51,289.5,287.62,289.46,281.65,"16,589,300"
"Aug 5, 2021",286.88,289.63,286.1,289.52,281.71,"13,900,200"
"Aug 4, 2021",286.22,287.59,284.65,286.51,278.78,"16,191,300"
"Aug 3, 2021",285.42,287.23,284,287.12,279.37,"17,879,000"
"Aug 2, 2021",286.36,286.77,283.74,284.82,277.14,"16,267,400"
"Jul 30, 2021",285.17,286.66,283.91,284.91,277.22,"20,944,800"
"Jul 29, 2021",286.24,288.62,286.08,286.5,278.77,"18,168,300"
"Jul 28, 2021",288.99,290.15,283.83,286.22,278.5,"33,566,900"
"Jul 27, 2021",289.43,289.58,282.95,286.54,278.81,"33,604,100"
"Jul 26, 2021",289,289.69,286.64,289.05,281.25,"23,176,100"
"Jul 23, 2021",287.37,289.99,286.5,289.67,281.86,"22,768,100"
"Jul 22, 2021",283.84,286.42,283.42,286.14,278.42,"23,384,100"
"Jul 21, 2021",278.9,281.52,277.29,281.4,273.81,"24,364,300"
"Jul 20, 2021",278.03,280.97,276.26,279.32,271.79,"26,259,700"
"Jul 19, 2021",278.93,280.37,274.45,277.01,269.54,"32,935,600"
"Jul 16, 2021",282.07,284.1,279.46,280.75,273.18,"26,186,800"
"Jul 15, 2021",282,282.51,279.83,281.03,273.45,"22,604,200"
"Jul 14, 2021",282.35,283.66,280.55,282.51,274.89,"23,113,700"
"Jul 13, 2021",277.52,282.85,277.39,280.98,273.4,"26,120,100"
"Jul 12, 2021",279.16,279.77,276.58,277.32,269.84,"18,931,700"
"Jul 9, 2021",275.72,278.05,275.32,277.94,270.44,"23,916,700"
"Jul 8, 2021",276.9,278.73,274.87,277.42,269.94,"24,618,600"
"Jul 7, 2021",279.4,280.69,277.15,279.93,272.38,"23,260,000"
"Jul 6, 2021",278.03,279.37,274.3,277.66,270.17,"31,565,600"
"Jul 2, 2021",272.82,278,272.5,277.65,270.16,"26,458,000"
"Jul 1, 2021",269.61,271.84,269.6,271.6,264.27,"16,725,300"
"Jun 30, 2021",270.69,271.36,269.6,270.9,263.59,"21,656,500"
"Jun 29, 2021",268.87,271.65,267.98,271.4,264.08,"19,937,800"
"Jun 28, 2021",266.19,268.9,265.91,268.72,261.47,"19,590,000"
"Jun 25, 2021",266.23,267.25,264.76,265.02,257.87,"25,611,100"
"Jun 24, 2021",266.16,267.85,265.47,266.69,259.5,"21,446,900"
"Jun 23, 2021",265.99,266.83,264.43,265.27,258.11,"19,518,700"
"Jun 22, 2021",262.72,265.79,262.4,265.51,258.35,"24,694,100"
"Jun 21, 2021",259.82,263.52,257.92,262.63,255.55,"26,696,100"
"Jun 18, 2021",259.63,262.3,258.75,259.43,252.43,"37,202,200"
"Jun 17, 2021",256.07,261.75,256.01,260.9,253.86,"27,565,500"
"Jun 16, 2021",259.4,260.58,254.42,257.38,250.44,"27,220,000"
"Jun 15, 2021",259.77,259.99,257.68,258.36,251.39,"18,038,900"
"Jun 14, 2021",257.9,259.95,256.8,259.89,252.88,"19,150,500"
"Jun 11, 2021",257.99,258.49,256.61,257.89,250.93,"18,999,700"
"Jun 10, 2021",254.29,257.46,253.67,257.24,250.3,"24,563,600"
"Jun 9, 2021",253.81,255.53,253.21,253.59,246.75,"17,937,600"
"Jun 8, 2021",255.16,256.01,252.51,252.57,245.76,"22,455,000"
"Jun 7, 2021",249.98,254.09,249.81,253.81,246.96,"23,079,200"
"Jun 4, 2021",247.76,251.65,247.51,250.79,244.03,"25,281,100"
"Jun 3, 2021",245.22,246.34,243,245.71,239.08,"25,307,700"
"Jun 2, 2021",248.13,249.27,245.84,247.3,240.63,"19,406,700"
"Jun 1, 2021",251.23,251.29,246.96,247.4,240.73,"23,213,300"
"May 28, 2021",251,252.08,249.56,249.68,242.94,"18,270,200"
"May 27, 2021",251.17,251.48,249.25,249.31,242.58,"24,426,200"
"May 26, 2021",251.43,252.94,250.75,251.49,244.71,"17,771,600"
"May 25, 2021",251.77,252.75,250.82,251.72,244.93,"17,704,300"
"May 24, 2021",247.79,251.16,247.51,250.78,244.02,"21,411,500"
"May 21, 2021",247.57,248.33,244.74,245.17,238.56,"21,863,100"
"May 20, 2021",243.96,247.95,243.86,246.48,239.83,"21,800,700"
"May 19, 2021",0.56 Dividend,,,,,
"May 19, 2021",239.31,243.23,238.6,243.12,236.56,"25,739,800"
"May 18, 2021",246.27,246.41,242.9,243.08,235.98,"20,168,000"
"May 17, 2021",246.55,246.59,243.52,245.18,238.02,"24,970,200"
"May 14, 2021",245.58,249.18,245.49,248.15,240.9,"23,901,100"
"May 13, 2021",241.8,245.6,241.42,243.03,235.93,"29,624,300"
"May 12, 2021",242.17,244.38,238.07,239,232.02,"36,684,400"
"May 11, 2021",244.55,246.6,242.57,246.23,239.04,"33,641,600"
"May 10, 2021",250.87,251.73,247.12,247.18,239.96,"29,299,900"
"May 7, 2021",252.15,254.3,251.17,252.46,245.08,"27,032,900"
"May 6, 2021",246.45,249.86,244.69,249.73,242.43,"26,491,100"
"May 5, 2021",249.06,249.5,245.82,246.47,239.27,"21,901,300"
"May 4, 2021",250.97,251.21,245.76,247.79,240.55,"32,756,100"
"May 3, 2021",253.4,254.35,251.12,251.86,244.5,"19,626,600"
"Apr 30, 2021",249.74,253.08,249.6,252.18,244.81,"30,945,100"
"Apr 29, 2021",255.46,256.1,249,252.51,245.13,"40,589,000"
"Apr 28, 2021",256.08,256.54,252.95,254.56,247.12,"46,903,100"
"Apr 27, 2021",261.58,263.19,260.12,261.97,254.32,"31,014,200"
"Apr 26, 2021",261.66,262.44,260.17,261.55,253.91,"19,763,300"
"Apr 23, 2021",257.88,261.51,257.27,261.15,253.52,"21,462,600"
"Apr 22, 2021",260.21,261.78,255.64,257.17,249.66,"25,606,200"
"Apr 21, 2021",258.94,260.68,257.25,260.58,252.97,"24,030,400"
"Apr 20, 2021",257.82,260.2,256.84,258.26,250.71,"19,722,900"
"Apr 19, 2021",260.19,261.48,257.82,258.74,251.18,"23,209,300"
"Apr 16, 2021",259.47,261,257.6,260.74,253.12,"24,878,600"
"Apr 15, 2021",257.93,259.93,257.73,259.5,251.92,"25,627,500"
"Apr 14, 2021",257.48,258.83,255.16,255.59,248.12,"23,070,900"
"Apr 13, 2021",257.26,259.19,256.83,258.49,250.94,"23,837,500"
"Apr 12, 2021",254.71,257.67,254.62,255.91,248.43,"27,148,700"
"Apr 9, 2021",252.87,255.99,252.44,255.85,248.38,"24,326,800"
"Apr 8, 2021",252.77,254.14,252,253.25,245.85,"23,625,200"
"Apr 7, 2021",247.81,250.93,247.19,249.9,242.6,"22,719,800"
"Apr 6, 2021",247.61,249.4,246.88,247.86,240.62,"22,931,900"
"Apr 5, 2021",242.76,249.96,242.7,249.07,241.79,"36,910,600"
"Apr 1, 2021",238.47,242.84,238.05,242.35,235.27,"30,338,000"
"Mar 31, 2021",232.91,239.1,232.39,235.77,228.88,"43,623,500"
"Mar 30, 2021",233.53,233.85,231.1,231.85,225.08,"24,792,000"
"Mar 29, 2021",236.59,236.8,231.88,235.24,228.37,"25,227,500"
"Mar 26, 2021",231.55,236.71,231.55,236.48,229.57,"25,479,900"
"Mar 25, 2021",235.3,236.94,231.57,232.34,225.55,"34,061,900"
"Mar 24, 2021",237.85,238,235.32,235.46,228.58,"25,620,100"
"Mar 23, 2021",237.49,241.05,237.07,237.58,230.64,"31,638,400"
"Mar 22, 2021",230.27,236.9,230.14,235.99,229.1,"30,127,000"
"Mar 19, 2021",231.02,232.47,229.35,230.35,223.62,"46,430,700"
"Mar 18, 2021",232.56,234.19,230.33,230.72,223.98,"34,833,000"
"Mar 17, 2021",236.15,238.55,233.23,237.04,230.11,"29,562,100"
"Mar 16, 2021",236.28,240.06,235.94,237.71,230.76,"28,092,200"
"Mar 15, 2021",234.96,235.19,231.81,234.81,227.95,"26,034,900"
"Mar 12, 2021",234.01,235.82,233.23,235.75,228.86,"22,653,700"
"Mar 11, 2021",234.96,239.17,234.31,237.13,230.2,"29,907,600"
"Mar 10, 2021",237,237,232.04,232.42,225.63,"29,746,800"
"Mar 9, 2021",232.88,235.38,231.67,233.78,226.95,"33,080,500"
"Mar 8, 2021",231.37,233.37,227.13,227.39,220.75,"35,267,400"
"Mar 5, 2021",229.52,233.27,226.46,231.6,224.83,"41,872,800"
"Mar 4, 2021",226.74,232.49,224.26,226.73,220.11,"44,727,800"
"Mar 3, 2021",232.16,233.58,227.26,227.56,220.91,"34,029,500"
"Mar 2, 2021",237.01,237.3,233.45,233.87,227.04,"22,812,500"
"Mar 1, 2021",235.9,237.47,233.15,236.94,230.02,"25,324,000"
"Feb 26, 2021",231.53,235.37,229.54,232.38,225.59,"37,819,200"
"Feb 25, 2021",232.08,234.59,227.88,228.99,222.3,"39,542,200"
"Feb 24, 2021",230.01,235.2,229,234.55,227.7,"26,339,700"
"Feb 23, 2021",230.33,234.83,228.73,233.27,226.45,"30,228,700"
"Feb 22, 2021",237.42,237.93,232.4,234.51,227.66,"36,446,900"
"Feb 19, 2021",243.75,243.86,240.18,240.97,233.93,"25,262,600"
"Feb 18, 2021",241.8,243.93,240.86,243.79,236.67,"16,925,600"
"Feb 17, 2021",0.56 Dividend,,,,,
"Feb 17, 2021",241.32,244.31,240.94,244.2,237.07,"21,653,500"
"Feb 16, 2021",245.03,246.13,242.92,243.7,236.04,"26,728,500"
"Feb 12, 2021",243.93,245.3,242.73,244.99,237.29,"16,561,100"
"Feb 11, 2021",244.78,245.15,242.15,244.49,236.8,"15,751,100"
"Feb 10, 2021",245,245.92,240.89,242.82,235.18,"22,186,700"
"Feb 9, 2021",241.87,244.76,241.38,243.77,236.1,"23,565,000"
"Feb 8, 2021",243.15,243.68,240.81,242.47,234.85,"22,211,900"
"Feb 5, 2021",242.23,243.28,240.42,242.2,234.58,"18,054,800"
"Feb 4, 2021",242.66,243.24,240.37,242.01,234.4,"25,296,100"
"Feb 3, 2021",239.57,245.09,239.26,243,235.36,"27,158,100"
"Feb 2, 2021",241.3,242.31,238.69,239.51,231.98,"25,916,300"
"Feb 1, 2021",235.06,242.5,232.43,239.65,232.11,"33,314,200"
"Jan 29, 2021",235.99,238.02,231.35,231.96,224.67,"42,503,100"
"Jan 28, 2021",235.61,242.64,235.09,238.93,231.42,"49,111,200"
"Jan 27, 2021",238,240.44,230.14,232.9,225.58,"69,870,600"
"Jan 26, 2021",231.86,234.18,230.08,232.33,225.02,"49,169,600"
"Jan 25, 2021",229.12,229.78,224.22,229.53,222.31,"33,152,100"
"Jan 22, 2021",227.08,230.07,225.8,225.95,218.84,"30,172,700"
"Jan 21, 2021",224.7,226.3,222.42,224.97,217.9,"30,709,400"
"Jan 20, 2021",217.7,225.79,217.29,224.34,217.29,"37,777,300"
"Jan 19, 2021",213.75,216.98,212.63,216.44,209.63,"30,480,900"
"Jan 15, 2021",213.52,214.51,212.03,212.65,205.96,"31,746,500"
"Jan 14, 2021",215.91,217.46,212.74,213.02,206.32,"29,480,800"
"Jan 13, 2021",214.02,216.76,213.93,216.34,209.54,"20,087,100"
"Jan 12, 2021",216.5,217.1,213.32,214.93,208.17,"23,249,300"
"Jan 11, 2021",218.47,218.91,216.73,217.49,210.65,"23,031,300"
"Jan 8, 2021",218.68,220.58,217.03,219.62,212.71,"22,956,200"
"Jan 7, 2021",214.04,219.34,213.71,218.29,211.43,"27,694,500"
"Jan 6, 2021",212.17,216.49,211.94,212.25,205.58,"35,930,700"
"Jan 5, 2021",217.26,218.52,215.7,217.9,211.05,"23,823,000"
"Jan 4, 2021",222.53,223,214.81,217.69,210.84,"37,130,100"
"Dec 31, 2020",221.7,223,219.68,222.42,215.43,"20,942,100"
"Dec 30, 2020",225.23,225.63,221.47,221.68,214.71,"20,272,300"
"Dec 29, 2020",226.31,227.18,223.58,224.15,217.1,"17,403,200"
"Dec 28, 2020",224.45,226.03,223.02,224.96,217.89,"17,933,500"
"Dec 24, 2020",221.42,223.61,221.2,222.75,215.75,"10,550,600"
"Dec 23, 2020",223.11,223.56,220.8,221.02,214.07,"18,699,600"
"Dec 22, 2020",222.69,225.63,221.85,223.94,216.9,"22,612,200"
"Dec 21, 2020",217.55,224,217.28,222.59,215.59,"37,181,900"
"Dec 18, 2020",218.59,219.69,216.02,218.59,211.72,"63,354,900"
"Dec 17, 2020",219.87,220.89,217.92,219.42,212.52,"32,515,800"
"Dec 16, 2020",214.75,220.11,214.72,219.28,212.38,"35,023,300"
"Dec 15, 2020",215.17,215.42,212.24,214.13,207.4,"27,000,600"
"Dec 14, 2020",213.1,216.21,212.88,214.2,207.46,"28,798,400"
"Dec 11, 2020",210.05,213.32,209.11,213.26,206.55,"30,979,400"
"Dec 10, 2020",211.77,213.08,210.36,210.52,203.9,"26,733,300"
"Dec 9, 2020",215.16,215.23,211.21,211.8,205.14,"32,440,600"
"Dec 8, 2020",213.97,216.95,212.89,216.01,209.22,"23,284,100"
"Dec 7, 2020",214.37,215.54,212.99,214.29,207.55,"24,620,000"
"Dec 4, 2020",214.22,215.38,213.18,214.36,207.62,"24,666,000"
"Dec 3, 2020",214.61,216.38,213.65,214.24,207.5,"25,120,900"
"Dec 2, 2020",214.88,215.47,212.8,215.37,208.6,"23,724,500"
"Dec 1, 2020",214.51,217.32,213.35,216.21,209.41,"30,904,500"
"Nov 30, 2020",214.1,214.76,210.84,214.07,207.34,"33,064,800"
"Nov 27, 2020",214.85,216.27,214.04,215.23,208.46,"14,512,200"
"Nov 25, 2020",215.11,215.29,212.46,213.87,207.14,"21,012,900"
"Nov 24, 2020",209.59,214.25,208.86,213.86,207.13,"33,979,700"
"Nov 23, 2020",210.95,212.29,208.16,210.11,203.5,"25,683,500"
"Nov 20, 2020",212.2,213.29,210,210.39,203.77,"22,843,100"
"Nov 19, 2020",211.38,213.03,209.93,212.42,205.74,"24,792,700"
"Nov 18, 2020",0.56 Dividend,,,,,
"Nov 18, 2020",213.65,215.17,210.93,211.08,204.44,"28,372,800"
"Nov 17, 2020",216.1,217.68,214.08,214.46,207.17,"24,154,100"
"Nov 16, 2020",214.87,217.74,214.52,217.23,209.85,"24,953,300"
"Nov 13, 2020",216.36,217.42,214.16,216.51,209.15,"18,621,100"
"Nov 12, 2020",217.21,219.11,214.46,215.44,208.12,"21,593,900"
"Nov 11, 2020",212.39,218.04,212.2,216.55,209.19,"29,440,800"
"Nov 10, 2020",214.5,216.5,209.72,211.01,203.84,"44,045,100"
"Nov 9, 2020",224.44,228.12,217.88,218.39,210.97,"44,395,000"
"Nov 6, 2020",222.26,224.36,218.03,223.72,216.12,"25,231,900"
"Nov 5, 2020",222.04,224.12,221.15,223.29,215.7,"36,080,100"
"Nov 4, 2020",214.02,218.32,212.42,216.39,209.04,"42,311,800"
"Nov 3, 2020",203.89,208.12,203.12,206.43,199.42,"27,512,000"
"Nov 2, 2020",204.29,205.28,200.12,202.33,195.46,"30,842,200"
"Oct 30, 2020",203.5,204.29,199.62,202.47,195.59,"36,953,700"
"Oct 29, 2020",204.07,207.36,203.37,204.72,197.76,"31,432,600"
"Oct 28, 2020",207.67,208.84,202.1,202.68,195.79,"51,195,600"
"Oct 27, 2020",211.59,214.67,210.33,213.25,206,"36,700,300"
"Oct 26, 2020",213.85,216.34,208.1,210.08,202.94,"37,111,600"
"Oct 23, 2020",215.03,216.28,213.16,216.23,208.88,"18,879,600"
"Oct 22, 2020",213.93,216.06,211.7,214.89,207.59,"22,351,500"
"Oct 21, 2020",213.12,216.92,213.12,214.8,207.5,"22,724,900"
"Oct 20, 2020",215.8,217.37,213.09,214.65,207.36,"22,753,500"
"Oct 19, 2020",220.42,222.3,213.72,214.22,206.94,"27,625,800"
"Oct 16, 2020",220.15,222.29,219.32,219.66,212.2,"26,057,900"
"Oct 15, 2020",217.1,220.36,216.01,219.66,212.2,"22,733,100"
"Oct 14, 2020",223,224.22,219.13,220.86,213.36,"23,421,700"
"Oct 13, 2020",222.72,225.21,220.43,222.86,215.29,"28,950,800"
"Oct 12, 2020",218.79,223.86,216.81,221.4,213.88,"40,461,400"
"Oct 9, 2020",211.23,215.86,211.23,215.81,208.48,"26,458,000"
"Oct 8, 2020",210.51,211.19,208.32,210.58,203.43,"19,925,800"
"Oct 7, 2020",207.06,210.11,206.72,209.83,202.7,"25,681,100"
"Oct 6, 2020",208.82,210.18,204.82,205.91,198.91,"28,554,300"
"Oct 5, 2020",207.22,210.41,206.98,210.38,203.23,"21,331,600"
"Oct 2, 2020",208,210.99,205.54,206.19,199.18,"33,154,800"
"Oct 1, 2020",213.49,213.99,211.32,212.46,205.24,"27,158,400"
"Sep 30, 2020",207.73,211.98,206.54,210.33,203.18,"33,829,100"
"Sep 29, 2020",209.35,210.07,206.81,207.26,200.22,"24,221,900"
"Sep 28, 2020",210.88,212.57,208.06,209.44,202.32,"32,004,900"
"Sep 25, 2020",203.55,209.04,202.54,207.82,200.76,"29,437,300"
"Sep 24, 2020",199.85,205.57,199.2,203.19,196.29,"31,202,500"
"Sep 23, 2020",207.9,208.1,200.03,200.59,193.77,"30,803,800"
"Sep 22, 2020",205.06,208.1,202.08,207.42,200.37,"33,517,100"
"Sep 21, 2020",197.19,202.71,196.38,202.54,195.66,"39,839,700"
"Sep 18, 2020",202.8,203.65,196.25,200.39,193.58,"55,225,300"
"Sep 17, 2020",200.05,204.33,199.96,202.91,196.02,"34,011,300"
"Sep 16, 2020",210.62,210.65,204.64,205.05,198.08,"26,328,100"
"Sep 15, 2020",208.42,209.78,206.93,208.78,201.69,"21,823,900"
"Sep 14, 2020",204.24,209.2,204.03,205.41,198.43,"30,375,800"
"Sep 11, 2020",207.2,208.63,201.24,204.03,197.1,"33,620,100"
"Sep 10, 2020",213.4,214.74,204.11,205.37,198.39,"35,461,500"
"Sep 9, 2020",207.6,214.84,206.7,211.29,204.11,"45,679,000"
"Sep 8, 2020",206.5,210.03,202.2,202.66,195.77,"52,924,300"
"Sep 4, 2020",215.1,218.36,205.19,214.25,206.97,"59,664,100"
"Sep 3, 2020",229.27,229.31,214.96,217.3,209.92,"58,400,300"
"Sep 2, 2020",227.97,232.86,227.35,231.65,223.78,"34,080,800"
"Sep 1, 2020",225.51,227.45,224.43,227.27,219.55,"25,725,500"
"Aug 31, 2020",227,228.7,224.31,225.53,217.87,"28,774,200"
"Aug 28, 2020",228.18,230.64,226.58,228.91,221.13,"26,292,900"
"Aug 27, 2020",222.89,231.15,219.4,226.58,218.88,"57,602,200"
"Aug 26, 2020",217.88,222.09,217.36,221.15,213.64,"39,600,800"
"Aug 25, 2020",213.1,216.61,213.1,216.47,209.12,"23,043,700"
"Aug 24, 2020",214.79,215.52,212.43,213.69,206.43,"25,460,100"
"Aug 21, 2020",213.86,216.25,212.85,213.02,205.78,"36,249,300"
"Aug 20, 2020",209.54,215,208.91,214.58,207.29,"26,981,500"
"Aug 19, 2020",0.51 Dividend,,,,,
"Aug 19, 2020",211.49,212.1,209.25,209.7,202.58,"27,627,600"
"Aug 18, 2020",210.53,212.36,209.21,211.49,203.81,"21,336,200"
"Aug 17, 2020",209.6,211.19,208.92,210.28,202.65,"20,184,800"
"Aug 14, 2020",208.76,209.59,207.51,208.9,201.32,"17,958,900"
"Aug 13, 2020",209.44,211.35,208.15,208.7,201.12,"22,588,900"
"Aug 12, 2020",205.29,210.28,204.75,209.19,201.6,"28,013,100"
"Aug 11, 2020",207.16,207.65,203.14,203.38,196,"36,446,500"
"Aug 10, 2020",211.67,211.88,206.35,208.25,200.69,"36,716,500"
"Aug 7, 2020",214.85,215.7,210.93,212.48,204.77,"27,820,400"
"Aug 6, 2020",212.34,216.37,211.55,216.35,208.5,"32,656,800"
"Aug 5, 2020",214.9,215,211.57,212.94,205.21,"28,806,400"
"Aug 4, 2020",214.17,214.77,210.31,213.29,205.55,"49,280,100"
"Aug 3, 2020",211.52,217.64,210.44,216.54,208.68,"78,983,000"
"Jul 31, 2020",204.4,205.1,199.01,205.01,197.57,"51,044,000"
"Jul 30, 2020",201,204.46,199.57,203.9,196.5,"25,079,600"
"Jul 29, 2020",202.5,204.65,202.01,204.06,196.65,"19,632,600"
"Jul 28, 2020",203.61,204.7,201.74,202.02,194.69,"23,251,400"
"Jul 27, 2020",201.47,203.97,200.86,203.85,196.45,"30,160,900"
"Jul 24, 2020",200.42,202.86,197.51,201.3,193.99,"39,827,000"
"Jul 23, 2020",207.19,210.92,202.15,202.54,195.19,"67,457,000"
"Jul 22, 2020",209.2,212.3,208.39,211.75,204.06,"49,605,700"
"Jul 21, 2020",213.66,213.94,208.03,208.75,201.17,"37,990,400"
"Jul 20, 2020",205,212.3,203.01,211.6,203.92,"36,884,800"
